age,income,loan_amount,credit_score,employment_years,debt_ratio,num_of_past_defaults,loan_purpose,default
55,62034.4,16230.71,709,21,0.171,0,房贷,0
32,27688.84,7500.56,607,11,0.385,0,消费,0
46,58686.17,23783.35,658,11,0.194,0,消费,0
39,90310.72,21885.29,599,3,0.091,0,消费,1
65,59494.8,14286.65,614,18,0.339,0,创业,0
27,58008.62,22291.61,694,15,0.421,0,房贷,0
67,89325.72,30570.89,592,11,0.171,0,车贷,0
27,58101.59,7379.54,628,0,0.415,0,车贷,1
46,93425.18,4352.74,585,22,0.353,0,消费,0
60,36737.93,7132.14,706,20,0.441,0,教育,0
25,79912.79,1000.0,635,3,0.571,0,车贷,1
41,101219.24,17025.33,505,8,0.11,0,房贷,1
34,87172.85,1000.0,774,6,0.328,0,创业,0
24,23919.98,22752.62,731,9,0.235,0,消费,0
43,50957.33,6286.46,519,12,0.045,0,教育,0
62,59677.07,23549.02,711,7,0.7,0,创业,0
40,87219.02,1000.0,767,19,0.156,0,消费,0
35,35704.4,8725.91,647,9,0.275,1,房贷,0
65,42583.39,1009.41,670,9,0.174,1,教育,0
49,29686.67,23503.52,638,7,0.223,0,教育,1
28,46832.39,26271.71,696,19,0.531,0,消费,0
61,37464.65,1000.0,732,14,0.323,0,房贷,0
68,100153.93,19359.82,577,0,0.539,0,教育,1
39,50757.7,21083.84,611,14,0.342,0,消费,1
68,80200.36,14768.32,667,23,0.153,0,创业,0
59,65395.33,16999.39,682,16,0.521,0,创业,0
66,65087.15,16386.47,689,12,0.731,0,教育,0
48,51988.24,19390.82,647,11,0.449,0,消费,1
66,81940.49,2714.03,598,2,0.577,0,消费,1
47,68395.57,22204.2,729,22,0.148,0,消费,0
24,67128.37,13779.44,574,18,0.207,0,消费,0
35,51944.75,13269.34,626,23,0.243,1,创业,1
55,55544.93,16816.31,661,4,0.079,0,消费,0
57,77956.04,1198.47,694,2,0.135,0,房贷,0
21,70061.22,1000.0,640,20,0.603,0,车贷,0
23,67716.39,10971.23,713,4,0.017,0,车贷,0
67,48411.07,25120.08,748,23,0.167,1,消费,0
44,107770.37,1924.25,616,8,0.169,1,车贷,0
47,54446.45,13488.81,687,5,0.111,0,车贷,0
60,64334.44,5908.19,677,15,0.72,0,车贷,0
56,60885.26,4766.68,636,9,0.614,0,创业,0
54,108003.65,16256.36,527,15,0.318,0,教育,1
49,58602.08,18454.69,685,2,0.472,0,房贷,0
44,56588.48,5305.81,692,17,0.319,0,房贷,0
44,67602.85,23791.63,736,10,0.163,0,房贷,0
62,49742.1,15591.28,637,18,0.253,0,创业,0
24,67455.19,9945.74,613,24,0.311,0,创业,0
23,117175.28,14953.9,596,22,0.228,0,教育,0
54,71593.3,29308.95,450,14,0.108,0,消费,1
69,70791.41,18405.01,632,10,0.313,0,消费,0
43,49206.09,6061.08,850,24,0.222,0,房贷,0
43,102602.56,11840.99,749,21,0.241,0,车贷,0
65,107658.72,13115.79,591,23,0.227,0,消费,0
25,83758.97,17655.53,624,9,0.227,0,创业,0
51,79384.33,14036.16,624,8,0.468,0,消费,0
61,59835.16,28110.25,758,2,0.716,2,车贷,1
26,73609.43,10073.17,816,22,0.437,1,创业,0
57,46626.53,1000.0,666,8,0.421,1,消费,0
30,40225.49,13823.49,678,17,0.289,0,消费,0
60,32278.08,8250.44,696,11,0.627,0,车贷,0
27,74034.83,1000.0,659,22,0.186,1,房贷,0
59,34675.76,6020.05,680,20,0.181,0,房贷,0
58,54008.02,8953.7,663,23,0.562,0,创业,0
41,63652.95,21688.34,693,15,0.494,0,房贷,0
40,86896.39,1000.0,520,3,0.598,0,消费,1
23,52279.16,14973.17,626,0,0.349,0,车贷,1
42,89491.99,30874.09,577,12,0.173,0,车贷,1
67,85661.5,10513.68,708,7,0.243,0,车贷,0
24,41431.22,10263.96,605,5,0.127,1,房贷,1
48,89702.16,18118.1,550,7,0.514,0,房贷,1
32,58761.22,16438.54,535,18,0.301,0,房贷,1
58,54023.08,24049.28,691,23,0.425,0,房贷,0
56,58854.23,10579.56,595,23,0.483,0,房贷,1
67,64922.87,17968.64,650,11,0.393,0,消费,0
61,55869.02,18103.86,771,0,0.17,0,房贷,0
25,46526.78,9147.77,686,3,0.255,0,车贷,0
33,48472.38,11031.17,624,22,0.076,0,消费,0
43,68056.74,11904.81,578,12,0.095,1,房贷,1
50,61469.8,1479.55,690,16,0.29,1,创业,0
57,76600.81,8696.23,651,18,0.393,0,教育,0
45,66151.98,24717.4,701,18,0.585,1,创业,0
68,66694.31,20820.59,493,21,0.347,0,房贷,1
47,78041.87,7070.54,740,4,0.418,0,房贷,0
34,96216.2,11866.19,540,10,0.11,0,消费,0
68,97098.49,20256.81,626,6,0.488,0,车贷,1
67,94488.94,15768.95,757,2,0.275,0,教育,0
56,84149.88,18799.24,504,10,0.396,0,教育,1
59,110879.03,16540.09,654,16,0.542,0,教育,0
36,74632.12,13831.0,641,10,0.362,0,消费,0
42,72162.01,10589.91,658,14,0.289,0,房贷,0
41,114366.27,1841.58,685,18,0.448,0,教育,0
41,10000.0,17884.0,661,7,0.456,0,车贷,1
28,60294.28,10115.11,566,15,0.161,0,消费,1
69,92554.91,1000.0,667,20,0.344,0,房贷,0
36,86565.78,7361.9,659,14,0.339,0,教育,0
51,121444.33,19244.46,656,2,0.465,0,教育,0
62,67364.69,1000.0,806,23,0.33,0,创业,0
30,55522.01,3249.04,754,5,0.231,0,消费,0
52,57694.14,13165.63,788,2,0.307,0,房贷,0
54,71997.5,23948.61,684,4,0.184,0,教育,0
29,100676.25,20499.8,785,0,0.074,0,消费,0
37,100951.1,24763.89,600,21,0.349,1,教育,1
31,63767.68,13766.15,635,13,0.297,0,车贷,1
52,70566.19,10221.97,619,11,0.329,0,车贷,0
30,51544.77,19168.11,625,12,0.392,0,车贷,1
42,53841.26,4355.38,663,13,0.378,0,房贷,0
37,88017.66,3692.24,674,24,0.516,0,消费,0
24,100248.65,2181.74,690,11,0.295,0,消费,0
68,49659.76,21255.52,782,22,0.587,1,车贷,0
67,70345.04,4906.07,553,12,0.46,0,消费,1
45,59652.28,20505.13,576,23,0.296,0,车贷,1
41,84005.18,13261.83,489,5,0.413,0,房贷,1
57,56452.65,21364.79,601,20,0.24,0,消费,0
58,22617.99,2604.25,629,14,0.438,0,消费,0
69,87081.2,6683.12,611,21,0.245,0,消费,0
21,58323.36,15858.91,580,22,0.396,0,消费,1
45,60612.24,8336.84,666,15,0.508,0,车贷,0
56,74582.93,1000.0,633,8,0.41,0,房贷,0
37,72762.34,1000.0,598,7,0.388,0,消费,0
61,75034.68,2537.32,671,4,0.47,1,车贷,0
44,29145.87,3167.26,620,14,0.412,1,消费,1
22,77238.8,17795.16,741,6,0.634,0,车贷,0
60,23000.76,14864.91,649,23,0.431,0,消费,0
35,81930.43,13378.91,636,16,0.471,1,教育,1
52,89604.39,29073.69,678,15,0.343,0,消费,0
59,34892.56,21989.41,520,23,0.229,0,消费,1
26,72225.53,18815.46,745,10,0.312,0,房贷,0
21,88257.94,1000.0,715,6,0.151,1,车贷,0
67,55121.92,12506.09,604,10,0.462,0,消费,1
43,79820.0,14538.92,581,1,0.551,0,车贷,1
59,10000.0,8470.57,589,1,0.702,0,教育,1
37,89160.31,26504.23,561,5,0.448,1,房贷,1
54,65659.87,12435.23,541,2,0.389,0,教育,1
61,59327.75,1559.04,559,0,0.405,0,车贷,1
49,86648.91,3522.29,475,23,0.482,0,消费,1
29,103044.37,31399.91,635,22,0.511,0,房贷,0
33,75685.75,8428.95,650,19,0.193,0,车贷,0
26,100391.71,1000.0,750,15,0.27,0,房贷,0
26,30827.77,6905.57,729,13,0.135,0,消费,0
40,79650.87,1000.0,609,16,0.19,0,创业,0
23,62095.92,19797.14,643,17,0.337,0,房贷,0
37,47659.18,1000.0,737,24,0.502,1,房贷,0
69,22569.01,1000.0,629,3,0.552,0,车贷,1
32,78459.32,12033.9,672,2,0.117,0,消费,0
68,84256.38,21429.73,618,7,0.209,0,创业,1
67,94524.5,11409.81,663,3,0.424,0,房贷,0
65,90882.79,1310.01,666,22,0.254,0,消费,0
21,48022.39,13551.79,636,14,0.153,0,车贷,0
37,93395.52,8023.72,735,12,0.271,1,房贷,0
23,95719.65,21627.97,599,13,0.142,0,房贷,0
46,59280.35,19265.7,668,13,0.149,0,创业,0
35,65625.42,7434.14,785,4,0.27,0,消费,0
56,44448.61,18628.07,682,4,0.31,0,车贷,0
52,97579.5,14305.42,604,21,0.341,0,创业,0
52,31740.68,23617.88,684,12,0.124,0,房贷,0
24,76769.35,18266.04,830,3,0.388,0,车贷,0
38,51869.76,16649.46,663,17,0.206,0,消费,0
69,40627.24,23287.66,716,5,0.246,0,创业,0
39,23755.98,12130.94,660,4,0.153,0,教育,0
63,60261.07,5428.65,679,2,0.719,0,消费,0
55,37179.13,13707.14,655,19,0.744,0,创业,0
60,66241.23,8978.98,589,2,0.182,1,房贷,1
34,103925.42,17135.67,686,2,0.35,0,车贷,0
53,69389.16,12526.52,574,19,0.275,0,房贷,0
34,108940.17,15424.96,638,1,0.191,0,消费,0
54,43389.99,1765.02,794,19,0.326,0,教育,0
24,36819.3,16320.44,655,17,0.062,1,房贷,0
44,42405.66,1075.61,595,9,0.086,0,车贷,0
49,63567.79,20174.96,677,23,0.273,0,教育,0
39,124904.87,20187.66,621,20,0.05,0,消费,0
26,28433.48,14957.61,668,6,0.314,0,消费,0
53,78632.59,14635.74,578,19,0.175,0,房贷,0
69,49600.76,10098.92,715,21,0.302,0,教育,0
60,60076.33,6872.56,669,13,0.301,1,房贷,0
39,37323.56,11872.68,590,9,0.526,0,消费,1
21,84341.04,28852.82,685,19,0.299,1,消费,0
25,64033.65,13949.21,795,15,0.438,0,消费,0
47,88923.98,1000.0,604,5,0.125,0,房贷,0
36,68855.39,1000.0,713,16,0.347,0,教育,0
26,22504.27,1000.0,689,5,0.321,0,消费,0
60,89123.94,8790.43,688,21,0.355,0,消费,0
33,20713.99,22759.29,723,17,0.303,0,消费,0
68,23862.14,3300.39,641,9,0.55,0,房贷,0
55,44821.54,24084.85,671,9,0.407,1,车贷,1
39,45115.18,13525.31,667,8,0.381,0,教育,0
32,95712.47,16109.27,600,21,0.258,0,教育,0
36,61234.56,15876.34,692,14,0.422,0,车贷,0
63,92442.48,17020.66,635,10,0.545,0,车贷,0
30,52505.82,8503.39,788,6,0.366,0,消费,0
45,71988.22,1000.0,624,17,0.26,1,消费,0
40,75428.93,6998.97,568,1,0.403,0,房贷,1
51,80313.44,4453.03,738,1,0.286,0,创业,0
24,54771.62,14639.78,608,12,0.475,0,教育,0
64,56687.19,13863.53,575,10,0.324,0,教育,1
43,58441.13,9684.77,687,24,0.197,1,创业,0
22,28646.93,26921.96,753,18,0.688,0,房贷,0
42,63154.16,6553.81,712,19,0.555,0,教育,0
57,56558.95,1000.0,620,0,0.499,0,消费,1
28,77761.6,13015.38,669,16,0.325,0,车贷,0
27,67008.63,22108.16,640,19,0.308,0,消费,0
34,94400.4,14440.87,776,17,0.513,0,创业,0
23,66541.95,8968.57,629,7,0.134,0,车贷,0
36,52631.47,14043.8,667,12,0.351,0,房贷,0
39,66269.34,27630.71,672,3,0.334,0,车贷,0
38,80931.68,4561.41,579,18,0.225,0,车贷,0
36,25989.44,12262.42,646,2,0.206,0,房贷,1
28,49264.53,17694.51,648,5,0.597,0,房贷,1
53,49728.11,14158.04,756,5,0.503,0,消费,0
69,74041.78,9893.13,674,21,0.231,0,教育,0
32,76600.3,8376.23,634,5,0.117,0,车贷,0
31,67227.01,9575.85,650,23,0.083,0,创业,0
25,10469.96,16522.27,655,7,0.391,0,消费,1
47,28657.8,16027.07,657,24,0.779,0,车贷,0
32,59743.5,29805.11,725,16,0.342,0,消费,0
37,53967.67,1000.0,729,9,0.142,0,消费,0
26,65118.15,26942.21,591,23,0.41,0,消费,1
53,54673.24,10261.95,735,4,0.252,0,车贷,0
25,98696.13,11230.01,713,18,0.284,1,房贷,0
48,14533.29,19299.23,656,10,0.408,0,车贷,1
34,71657.81,19245.47,557,9,0.111,1,房贷,1
25,83216.23,21831.25,675,2,0.638,0,教育,0
53,80433.85,23685.61,635,21,0.36,1,车贷,1
68,82320.01,11661.44,699,23,0.38,0,房贷,0
61,85484.55,23794.86,705,9,0.217,0,消费,0
39,51712.44,6652.17,752,1,0.115,1,消费,0
42,40767.36,9404.98,586,8,0.317,1,教育,1
25,20237.0,10452.87,810,4,0.261,0,创业,0
22,57022.74,7523.65,723,20,0.491,1,创业,0
50,47894.27,12508.78,710,16,0.148,1,房贷,0
67,90555.39,19619.61,794,5,0.557,1,消费,0
59,58673.72,17536.44,682,10,0.081,0,消费,0
24,42331.07,6787.93,732,4,0.398,0,房贷,0
53,38852.22,6088.07,672,6,0.146,0,房贷,0
33,108754.04,4729.55,719,6,0.1,0,车贷,0
40,64514.1,12754.73,741,3,0.355,0,车贷,0
27,47806.9,1000.0,734,20,0.296,0,创业,0
35,67728.92,4429.9,554,9,0.783,0,消费,1
43,106731.56,8100.02,631,23,0.287,0,房贷,0
34,56427.03,20970.65,742,17,0.416,1,消费,0
43,80114.24,10876.55,695,0,0.191,0,房贷,0
39,91102.14,20549.8,657,13,0.373,0,车贷,0
49,23388.67,13594.39,696,5,0.312,0,车贷,0
40,50954.93,7968.46,583,10,0.09,1,车贷,1
49,88343.91,8318.29,715,13,0.488,0,车贷,0
44,49615.32,2088.51,686,19,0.565,0,消费,0
38,74121.76,32427.05,666,2,0.319,0,车贷,0
30,48313.4,21439.36,647,15,0.694,0,消费,1
61,55197.86,17131.67,676,15,0.338,0,房贷,0
28,52518.0,1000.0,641,6,0.315,0,消费,1
46,79006.74,8161.18,637,7,0.282,0,消费,0
49,69434.76,3709.66,785,3,0.216,1,房贷,0
30,67174.91,13084.33,549,11,0.424,0,消费,1
37,120164.9,4117.89,550,11,0.359,0,教育,1
22,103273.34,6302.53,715,9,0.596,2,车贷,1
26,21412.64,4340.18,575,11,0.075,2,房贷,1
25,55244.99,9962.1,520,10,0.446,0,消费,1
48,118382.2,12607.11,731,10,0.159,0,车贷,0
61,52359.02,10187.27,748,14,0.343,0,车贷,0
25,110930.41,25029.7,568,5,0.296,0,消费,1
38,55620.81,18894.41,534,10,0.052,0,创业,1
46,59852.05,5344.22,575,1,0.144,1,车贷,1
40,83998.57,14767.65,611,23,0.64,0,消费,0
61,63015.44,6044.38,794,21,0.294,0,创业,0
69,75881.74,8641.45,630,8,0.463,0,房贷,0
47,99648.87,16073.18,718,10,0.348,0,教育,0
69,81693.62,17658.02,711,15,0.258,0,房贷,0
32,68113.71,7006.83,753,12,0.118,0,消费,0
27,101817.59,2608.61,616,12,0.715,0,车贷,1
23,84287.12,12745.48,659,21,0.451,0,车贷,0
30,48862.05,15694.29,645,21,0.468,0,消费,0
54,108561.66,6574.54,698,17,0.204,0,消费,0
45,79132.04,18940.71,745,20,0.443,0,车贷,0
55,60299.11,17433.99,812,24,0.082,0,消费,0
36,20542.01,6450.6,633,0,0.084,0,创业,0
22,34693.32,21606.38,670,19,0.342,0,创业,0
44,102402.97,21866.18,721,9,0.188,1,消费,0
30,103272.64,29575.18,703,18,0.21,1,创业,0
58,66876.25,26549.96,780,16,0.221,0,消费,0
42,26054.63,4327.79,652,0,0.225,0,消费,0
46,41086.54,19862.35,632,0,0.153,0,创业,1
63,29277.1,19476.85,756,16,0.678,1,消费,1
59,28477.55,9037.89,681,14,0.251,0,教育,0
47,109589.65,15866.86,698,1,0.248,0,教育,0
49,110318.19,1000.0,655,10,0.162,0,房贷,0
67,40341.36,1000.0,725,20,0.315,1,房贷,0
58,64807.83,1000.0,599,1,0.709,1,消费,1
40,36734.48,15308.68,628,19,0.306,0,教育,0
47,64664.76,15710.33,475,8,0.586,0,消费,1
61,101064.69,9671.99,616,18,0.348,0,创业,1
40,88731.82,26629.94,725,1,0.247,0,教育,0
64,82790.58,20390.14,663,15,0.049,0,房贷,0
39,60728.05,1000.0,595,19,0.292,0,消费,0
40,92763.28,10538.22,760,8,0.324,0,房贷,0
55,79226.71,4012.67,670,19,0.189,0,消费,0
67,73886.14,15518.96,779,20,0.272,1,教育,0
22,62460.99,11740.08,720,3,0.176,0,消费,0
50,72004.2,4494.68,673,23,0.224,0,车贷,0
54,71341.53,26403.02,788,12,0.184,0,房贷,0
42,53088.5,12487.87,634,14,0.311,0,房贷,0
23,47951.84,8463.66,583,19,0.165,0,消费,0
26,43068.05,9848.31,772,1,0.569,1,教育,0
35,44477.01,25758.68,702,19,0.361,0,教育,0
47,60861.74,19745.83,758,17,0.162,0,车贷,0
30,57240.93,10620.02,722,24,0.189,0,消费,0
29,51343.86,3567.24,775,23,0.234,1,创业,0
53,49714.81,4892.34,624,8,0.462,0,车贷,1
52,71421.36,7901.79,647,19,0.436,1,消费,1
68,95307.36,16310.91,646,0,0.154,0,房贷,1
26,64759.86,18430.52,647,2,0.63,0,消费,1
61,63320.72,5832.9,550,22,0.264,1,教育,1
56,44432.49,18806.46,671,16,0.269,0,消费,0
22,60092.46,4276.76,715,10,0.248,0,房贷,0
49,91187.4,6799.92,612,23,0.282,1,消费,0
24,87824.14,1000.0,596,24,0.316,0,房贷,0
21,86295.42,1000.0,650,7,0.201,0,创业,0
39,85589.11,4184.87,715,20,0.232,2,房贷,0
46,74608.12,11781.28,585,11,0.199,0,车贷,1
45,73826.56,3551.16,823,10,0.179,0,教育,0
30,70384.51,24733.72,569,12,0.269,0,消费,1
35,55828.52,4073.78,620,14,0.247,0,教育,0
42,66841.39,13563.54,739,24,0.476,0,房贷,0
68,69743.19,23222.07,728,19,0.387,1,消费,0
41,78929.71,12786.36,722,24,0.343,0,消费,0
42,67205.64,8906.72,612,16,0.398,0,房贷,0
56,111313.55,13249.57,625,11,0.527,0,教育,0
54,38384.13,7225.26,600,18,0.446,0,消费,1
50,81598.47,3493.12,638,19,0.416,0,消费,0
45,64092.64,17208.0,687,10,0.108,0,消费,0
65,65047.22,7043.55,600,9,0.209,0,创业,0
48,47123.33,19962.4,538,16,0.321,0,消费,1
21,87425.55,18768.23,742,21,0.443,0,消费,0
69,79362.51,13413.69,647,12,0.413,0,房贷,1
65,83340.02,20252.53,712,15,0.225,1,消费,0
24,68723.4,7375.5,638,19,0.13,0,创业,0
27,57852.31,18662.1,698,19,0.327,0,车贷,0
69,63535.65,18617.87,823,16,0.138,0,消费,0
29,74536.24,9437.92,580,4,0.299,0,消费,0
56,20877.32,8347.39,606,8,0.285,0,消费,1
39,84204.52,14796.74,597,21,0.144,0,创业,1
21,118376.24,28730.08,807,23,0.461,0,教育,0
30,75567.37,10026.0,659,3,0.522,0,教育,0
56,58819.61,8168.43,722,8,0.309,1,房贷,0
29,61452.82,22016.36,475,15,0.242,0,创业,1
65,80565.93,12579.13,686,6,0.491,0,车贷,0
66,59317.65,19361.18,635,13,0.379,1,创业,1
62,84110.86,24534.36,757,13,0.189,0,房贷,0
52,61168.9,1000.0,706,6,0.451,0,车贷,0
52,102712.04,11680.57,631,23,0.216,0,教育,0
26,102105.11,10046.67,771,15,0.744,0,消费,0
68,57736.27,3820.19,777,17,0.327,0,教育,0
58,63217.48,1000.0,765,5,0.451,0,车贷,0
37,64507.89,1000.0,713,6,0.659,0,教育,0
30,64802.74,12887.13,641,18,0.299,0,创业,1
47,44156.56,7460.69,676,7,0.087,0,创业,0
55,41080.26,5184.41,631,0,0.176,0,车贷,0
41,92494.67,12802.63,675,16,0.397,0,消费,0
45,88975.31,6116.75,618,18,0.36,0,消费,0
48,88595.46,22966.54,648,21,0.137,0,消费,0
67,63473.68,6722.48,810,6,0.411,0,房贷,0
35,106624.26,24795.23,682,17,0.438,1,教育,1
24,64505.68,11744.87,630,5,0.276,0,消费,0
49,83983.28,6458.85,583,20,0.724,0,房贷,1
29,34450.32,5841.2,653,5,0.223,0,车贷,0
47,59945.82,24867.25,712,0,0.368,0,房贷,1
46,61571.94,17914.58,670,9,0.17,1,创业,0
39,63559.27,5544.95,656,22,0.172,0,消费,0
48,35839.02,13012.15,690,7,0.183,1,房贷,0
37,80485.38,1000.0,688,6,0.399,0,消费,0
63,87629.43,1000.0,709,8,0.245,0,车贷,0
61,48635.09,5622.55,711,0,0.287,0,消费,0
62,39758.49,5414.05,654,24,0.4,0,教育,0
40,48083.28,22310.63,650,10,0.149,0,教育,0
65,75900.97,1000.0,660,2,0.245,0,创业,0
60,51874.73,1000.0,699,17,0.462,0,消费,0
59,62050.56,15845.35,738,5,0.645,0,房贷,0
69,41383.86,13957.31,636,10,0.472,0,房贷,1
43,108544.3,9026.95,649,4,0.3,0,创业,0
67,66610.37,29446.16,603,19,0.419,0,房贷,1
52,90293.74,17247.96,555,3,0.402,0,消费,1
67,75849.74,22394.01,573,7,0.423,0,教育,1
53,64078.64,11568.2,590,9,0.311,0,房贷,1
66,62939.43,7379.55,613,2,0.208,0,消费,0
25,49044.64,7476.9,692,12,0.35,0,创业,0
63,55089.81,19885.15,585,16,0.76,0,房贷,1
68,42828.35,18568.36,661,4,0.464,0,房贷,0
54,40428.95,10141.83,719,7,0.317,0,消费,0
60,110900.26,16008.46,602,18,0.525,0,教育,1
31,71136.07,20182.25,626,17,0.102,0,消费,0
23,97245.78,7206.6,568,0,0.291,0,教育,1
53,47530.63,9081.14,593,3,0.457,0,车贷,1
31,37464.72,15796.44,756,17,0.52,0,车贷,0
36,43488.88,1000.0,695,13,0.233,0,教育,0
38,55714.42,15957.53,810,23,0.137,0,房贷,0
50,65803.0,2437.08,608,10,0.412,0,消费,0
68,61679.39,20004.05,766,8,0.305,0,教育,0
30,47989.8,30256.17,609,12,0.456,0,消费,1
38,66929.73,6074.07,625,16,0.375,0,创业,0
58,68858.49,1000.0,850,14,0.417,0,创业,0
39,80450.08,10470.78,602,1,0.371,0,消费,1
56,97349.51,9745.29,771,5,0.397,0,车贷,0
33,56994.34,17616.15,658,6,0.109,0,车贷,0
66,91740.57,13989.52,585,1,0.198,0,消费,0
23,66450.63,9481.19,560,23,0.369,0,消费,0
30,31398.98,12770.22,667,12,0.217,0,房贷,0
58,104231.96,2461.7,581,9,0.579,0,创业,0
21,114995.8,19048.33,639,15,0.34,0,房贷,0
47,78620.12,25752.67,527,8,0.557,0,消费,1
66,66975.27,1820.42,685,7,0.126,0,教育,0
28,59029.09,1000.0,552,24,0.626,0,消费,1
66,54793.14,8582.25,656,14,0.203,0,教育,0
62,91635.43,1617.5,563,21,0.081,0,房贷,0
37,64619.99,1152.15,746,6,0.147,1,创业,0
29,101826.68,1000.0,512,21,0.672,0,创业,1
26,65766.97,10354.38,640,22,0.288,0,教育,0
63,55928.37,8502.91,699,18,0.339,0,房贷,0
45,51771.39,15172.68,685,3,0.272,0,房贷,0
59,48638.25,7214.38,573,8,0.355,0,房贷,1
69,76311.21,1658.53,538,18,0.544,0,消费,1
48,36521.15,11856.49,715,1,0.365,0,教育,0
53,46996.58,3002.27,651,6,0.564,0,车贷,1
57,94138.62,16353.45,585,21,0.394,1,教育,1
29,43999.92,1000.0,717,18,0.225,1,消费,0
38,83979.51,1000.0,621,5,0.342,0,房贷,1
41,19613.74,1000.0,614,14,0.15,0,教育,1
22,96901.91,8444.28,599,6,0.254,0,消费,1
63,37054.9,9559.4,607,5,0.349,0,创业,1
58,45719.34,13164.01,604,0,0.31,0,消费,1
60,79967.54,7200.03,683,13,0.329,0,教育,0
56,70948.98,4804.68,769,0,0.532,0,消费,0
63,84689.72,24182.83,562,24,0.234,0,创业,1
57,36878.22,21935.53,636,5,0.422,0,创业,1
35,58690.28,20382.72,649,17,0.319,1,房贷,0
48,51424.28,14625.62,693,16,0.577,0,教育,0
38,40575.85,15302.3,729,1,0.148,0,消费,0
54,78109.74,5155.82,649,7,0.62,0,消费,0
42,85747.13,13227.05,615,20,0.222,0,车贷,0
31,57588.94,4011.13,700,22,0.181,0,车贷,0
33,98499.65,3047.18,545,22,0.563,0,消费,1
24,47714.6,1000.0,510,1,0.331,0,车贷,1
42,97966.28,15451.61,841,15,0.528,0,车贷,0
27,77369.26,13391.21,603,3,0.177,0,消费,0
63,38081.52,9425.48,631,1,0.139,1,车贷,1
44,108593.53,8312.64,698,22,0.24,0,消费,0
24,55221.49,1000.0,684,4,0.104,0,消费,0
48,91512.59,14179.4,722,16,0.249,1,消费,0
35,68204.28,9317.91,726,1,0.554,0,教育,0
21,73237.71,19615.98,559,21,0.383,1,房贷,1
23,84826.55,13242.8,749,13,0.302,0,消费,0
34,83608.73,17999.16,696,19,0.275,0,创业,0
58,57472.78,11938.46,686,6,0.217,0,消费,0
21,76696.64,13544.26,690,14,0.345,0,消费,0
58,75045.2,19914.57,504,17,0.192,0,教育,1
58,69698.35,10364.69,645,12,0.381,0,房贷,0
41,60527.04,16010.77,592,11,0.44,0,消费,0
68,69654.43,8230.04,582,1,0.093,1,房贷,1
49,108285.9,10885.59,626,11,0.466,1,创业,1
25,58509.4,25544.95,718,5,0.247,0,车贷,0
69,91544.92,17444.31,680,23,0.089,0,车贷,0
30,51368.0,7397.6,691,0,0.353,0,房贷,0
48,45611.08,15594.81,629,20,0.468,0,教育,1
41,137080.79,1120.16,686,0,0.214,0,消费,0
27,76880.53,10119.87,646,14,0.084,0,车贷,0
23,77485.3,3895.89,726,15,0.132,0,消费,0
65,78095.01,15841.2,709,21,0.148,0,消费,0
67,95960.59,10394.08,671,6,0.199,0,车贷,0
40,73971.82,14409.57,604,21,0.633,0,车贷,0
39,82956.88,18580.53,679,13,0.443,0,消费,0
55,41711.5,8088.18,677,24,0.354,0,房贷,0
24,86646.32,8391.88,668,18,0.229,0,消费,0
25,59791.27,11685.18,627,23,0.334,0,车贷,0
21,79778.33,4685.78,614,18,0.493,0,消费,0
24,27267.36,11904.69,683,22,0.525,0,教育,0
32,78863.95,12353.28,600,12,0.309,0,房贷,0
47,15678.28,13945.99,642,20,0.232,0,创业,1
62,58929.86,15566.18,701,11,0.349,0,房贷,0
43,27477.87,1000.0,691,0,0.345,0,房贷,0
45,78926.81,1076.47,579,11,0.189,0,车贷,0
41,66523.94,2078.93,681,3,0.307,0,创业,0
44,48042.68,12787.17,802,14,0.355,0,车贷,0
45,96556.98,9582.81,707,24,0.448,0,教育,0
65,45273.34,1000.0,641,15,0.631,0,教育,0
66,10000.0,28549.88,752,14,0.549,0,车贷,1
52,76299.97,1000.0,814,7,0.492,0,消费,0
52,26134.83,12258.6,720,18,0.151,0,教育,0
25,45969.79,16788.67,539,14,0.418,0,教育,1
56,53618.38,5881.81,703,17,0.709,0,房贷,0
66,33672.14,17439.66,754,10,0.205,0,创业,0
62,54137.99,3430.49,516,8,0.333,0,房贷,1
69,34083.8,13454.36,726,0,0.505,0,消费,0
62,68572.43,1000.0,646,8,0.193,0,创业,0
59,37967.6,21972.45,752,22,0.535,0,房贷,0
36,65663.22,12007.44,655,11,0.292,0,房贷,0
53,90564.17,1000.0,684,1,0.379,0,车贷,0
69,82212.2,17344.41,685,10,0.352,0,消费,0
41,63202.36,25873.29,710,20,0.434,0,消费,0
29,43247.78,4125.51,691,13,0.216,0,消费,0
26,68501.9,10213.2,597,1,0.174,0,车贷,0
65,49694.18,7624.0,642,14,0.389,0,创业,0
55,69424.72,5453.16,660,20,0.307,0,车贷,0
59,27263.73,4557.72,746,22,0.317,1,消费,0
42,82759.74,6505.11,694,20,0.229,0,车贷,0
61,65730.76,6964.77,614,17,0.412,0,房贷,0
25,113587.37,8970.06,596,13,0.073,0,车贷,0
62,93733.35,8352.85,706,20,0.486,0,房贷,0
43,77456.11,18469.95,627,11,0.484,0,房贷,0
37,62272.15,17710.95,713,9,0.35,0,车贷,0
32,48948.7,1000.0,656,13,0.296,0,房贷,0
43,85733.0,6954.48,762,21,0.517,0,教育,0
36,59951.66,22629.74,608,14,0.596,0,房贷,1
